Film ID,Film Title,Year of Release,Disability Represented,Category of Disability,Final Location,Final Location State,Final Location Country,Latitude,Longitude
1412,Amsterdam,2022,"Epilepsy, Nerve Disease",Neurological Disabilities,Pasadena,California,United States,48.66667,19.5
1412,Amsterdam,2022,"Epilepsy, Nerve Disease",Neurological Disabilities,Santa Clarita,California,United States,,
1413,Reunion,1936,"Premature birth, Multiple births",Chronic Illnesses & Conditions,Los Angeles,California,United States,48.66667,19.5
1413,Reunion,1936,"Premature birth, Multiple births",Chronic Illnesses & Conditions,Callander,Alba / Scotland,United Kingdom,45.9852129,24.6859225
1414,Five of a Kind,1938,"Premature birth, Multiple births",Chronic Illnesses & Conditions,Los Angeles,California,United States,,
1415,Five Times Five,1939,"Premature birth, Multiple births",Chronic Illnesses & Conditions,Ontario,Ontario,Canada,44.4356444,26.1009263
1416,Dawn Anna,2005,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,Calgary,Alberta,Canada,45.9852129,24.6859225
1416,Dawn Anna,2005,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,Alberta,Alberta,Canada,,
1417,A New Brain,1998,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,New York,New York,United States,45.9852129,24.6859225
1417,A New Brain,1998,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,,,,,
1418,Junior Bake Off,2016,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,Valentines Mansion,England,United Kingdom,,
1418,Junior Bake Off,2016,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,Harptree Court,England,United Kingdom,,
1418,Junior Bake Off,2016,Arteriovenous Malformation (AVM),Chronic Illnesses & Conditions,Welford Park,England,United Kingdom,49.2608724,-123.113952
1419,The Assassination of Trotsky,1972,High Blood Pressure,Chronic Illnesses & Conditions,Mexico City,Mexico City,Mexico,,
1420,A Country Practice,1981,"Various disabilities are represented throughout the series, including polio, Downs Syndrome, autism, epilepsy, and mental illness.",Mental Health Disabilities,Pitt Town,New South Wales,Australia,-25.6925324,-54.4411144
1420,A Country Practice,1981,"Various disabilities are represented throughout the series, including polio, Downs Syndrome, autism, epilepsy, and mental illness.",Mental Health Disabilities,Sydney,New South Wales,Australia,-27.9678395,153.4135619
1420,A Country Practice,1981,"Various disabilities are represented throughout the series, including polio, Downs Syndrome, autism, epilepsy, and mental illness.",Mental Health Disabilities,North Ryde,New South Wales,Australia,53.6468651,-3.0028279
1421,Village of the Damned,1960,Telepathic abilities,Neurological Disabilities,Letchmore Heath,England,United Kingdom,33.9241046,-78.0149382
1421,Village of the Damned,1960,Telepathic abilities,Neurological Disabilities,Borehamwood,England,United Kingdom,-27.4974181,153.0131666
1421,Village of the Damned,1960,Telepathic abilities,Neurological Disabilities,Elstree,England,United Kingdom,-24.7761086,134.755
1421,Village of the Damned,1960,Telepathic abilities,Neurological Disabilities,Aldenham,England,United Kingdom,-33.8737539,151.2095867
1421,Village of the Damned,1960,Telepathic abilities,Neurological Disabilities,Radlett,England,United Kingdom,-27.7352654,153.2252177
1422,Village of the Damned,1995,Telepathic abilities,Neurological Disabilities,Tomales,California,United States,-27.9684035,153.1967792
1422,Village of the Damned,1995,Telepathic abilities,Neurological Disabilities,Point Reyes Station,California,United States,,
1422,Village of the Damned,1995,Telepathic abilities,Neurological Disabilities,Sierra Madre,California,United States,-41.5000831,172.8344077
1423,Transamerica,2005,Transgender identity,Mental Health Disabilities,Black Canyon City,Arizona,United States,33.7993702,-84.3926489
1423,Transamerica,2005,Transgender identity,Mental Health Disabilities,Roscoe,Minnesota,United States,33.9159444,-83.3978789
1423,Transamerica,2005,Transgender identity,Mental Health Disabilities,Bethel,Alaska,United States,37.9929071,23.7200787
1423,Transamerica,2005,Transgender identity,Mental Health Disabilities,Callicoon,New York,United States,38.9953683,21.9877132
1424,The Midwich Cuckoos,1960,Telepathic abilities,Neurological Disabilities,Letchmore Heath,England,United Kingdom,54.7134138,-5.8065062
1424,The Midwich Cuckoos,1960,Telepathic abilities,Neurological Disabilities,Hertfordshire,England,United Kingdom,44.7938925,-68.7731754
1425,Lucy in the Sky,2019,Mental Health Disabilities,Mental Health Disabilities,Santa Clarita,California,United States,,
1425,Lucy in the Sky,2019,Mental Health Disabilities,Mental Health Disabilities,California,California,United States,54.5842881,-5.9336562
1426,Nobody Sleep,2017,Down syndrome,Cognitive & Intellectual Disabilities,Madrid,Madrid,Spain,64.9841821,-18.1059013
1427,Salt and Fire,2016,Wheelchair use,Physical Disabilities,Salar de Uyuni,PotosÃ­,Bolivia,-33.9224221,18.4263523
1427,Salt and Fire,2016,Wheelchair use,Physical Disabilities,Bolivia,,Bolivia,,
1427,Salt and Fire,2016,Wheelchair use,Physical Disabilities,Munich,Bavaria,Germany,-28.8166236,24.991639
1427,Salt and Fire,2016,Wheelchair use,Physical Disabilities,Bavaria,Bavaria,Germany,,
1427,Salt and Fire,2016,Wheelchair use,Physical Disabilities,Tahua,PotosÃ­,Bolivia,-23.2335499,17.3231107
1428,Aardvark,2010,Blindness,Physical Disabilities,,,,33.7993702,-84.3926489
1429,Netrikann,2021,Blindness,Physical Disabilities,Chennai,Tamil Nadu,India,33.9404278,-83.373049
1429,Netrikann,2021,Blindness,Physical Disabilities,Hyderabad,Telangana,India,33.8062166,-84.1457505
1430,Forgotten,2017,Dissociative Amnesia,Mental Health Disabilities,Seoul,,South Korea,33.7938118,-84.6649993
1430,Forgotten,2017,Dissociative Amnesia,Mental Health Disabilities,South Korea,,South Korea,34.1541437,-118.3372797
1431,Sadece Sen,2014,Blindness,Physical Disabilities,Istanbul,,Turkey,,
1431,Sadece Sen,2014,Blindness,Physical Disabilities,Turkey,,Turkey,15.9266657,107.9650855
1432,Your Eyes Tell,2020,Blindness,Physical Disabilities,Yokohama,Kanagawa,Japan,31.2323437,121.4691024
1432,Your Eyes Tell,2020,Blindness,Physical Disabilities,Kanagawa,Kanagawa,Japan,37.75,102.75
1432,Your Eyes Tell,2020,Blindness,Physical Disabilities,Japan,,Japan,30.66667,104.06667
1433,Oseam,2003,Blindness,Physical Disabilities,,,,35,105
1434,Seopyeonje,1993,Blindness,Physical Disabilities,South Korea,,South Korea,36.0505187,103.8677348
1435,Phone,2002,Blindness and Deafness,Physical Disabilities,,,,38.8939168,-77.0426534
1436,Sad Love Story,2005,Blindness,Physical Disabilities,South Korea,,South Korea,38.8939168,-77.0426534
1437,The Princess Man,2011,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
1438,Tell Me What You Saw,2020,Deaf-mutism,Physical Disabilities,,,,40.5756208,-73.9813318
1439,The Medium,2021,Mental Health Disabilities,Mental Health Disabilities,Nong Khai Province,,Thailand,40.5757448,-73.9932673
1439,The Medium,2021,Mental Health Disabilities,Mental Health Disabilities,Bueng Kan Province,,Thailand,40.6526006,-73.9497211
1440,The Tale of Shim Chong,1985,Blindness,Physical Disabilities,Pyongyang,,North Korea,40.7372329,-73.862477
1441,Midnight,2021,Deafness,Physical Disabilities,South Korea,,South Korea,40.7127281,-74.0060152
1442,One Arm,2018,Loss of a limb,Physical Disabilities,,,,38.90739,-77.008937
1443,Ride Your Wave,2019,Death of a loved one,Mental Health Disabilities,Ishinomaki,Miyagi Prefecture,Japan,40.8077558,-73.9616141
1443,Ride Your Wave,2019,Death of a loved one,Mental Health Disabilities,Hinode,Tokyo,Japan,40.7127281,-74.0060152
1444,Maronas Fantastic Tale,2019,Death of a loved one,Mental Health Disabilities,Bucharest,,Romania,40.7372329,-73.862477
1444,Maronas Fantastic Tale,2019,Death of a loved one,Mental Health Disabilities,Cluj-Napoca,,Romania,38.8890042,-77.0408082
1444,Maronas Fantastic Tale,2019,Death of a loved one,Mental Health Disabilities,,,,38.8939168,-77.0426534
1445,Crimes of the Future,2022,"Body Modification, Chronic Pain",Chronic Illnesses & Conditions,Piraeus,Attica,Greece,25.7771933,-80.1293016
1445,Crimes of the Future,2022,"Body Modification, Chronic Pain",Chronic Illnesses & Conditions,Athens,Attica,Greece,,
1445,Crimes of the Future,2022,"Body Modification, Chronic Pain",Chronic Illnesses & Conditions,Elefsina,Attica,Greece,46.63565,8.59388
1445,Crimes of the Future,2022,"Body Modification, Chronic Pain",Chronic Illnesses & Conditions,Attica,,Greece,51.5478149,-0.5315999
1446,The Maid,2009,Mental Health Disabilities,Mental Health Disabilities,Santiago,Santiago Metropolitan Region,Chile,51.5343612,-0.5302492
1447,The King and the Clown,2005,Blindness,Physical Disabilities,Seoul,,South Korea,51.5473767,-0.5217121
1447,The King and the Clown,2005,Blindness,Physical Disabilities,South Korea,,South Korea,,
1448,Empress Chung,2005,Blindness,Physical Disabilities,,,,38.8939168,-77.0426534
1449,Memories of the Sword,2015,Blindness,Physical Disabilities,South Korea,,South Korea,34.0536909,-118.242766
1450,Hwayi: A Monster Boy,2013,Blindness,Physical Disabilities,South Korea,,South Korea,34.0954028,-118.3731859
1451,Sunny,2011,Cancer,Chronic Illnesses & Conditions,Seoul,Seoul,South Korea,34.625739,-118.0826393
1451,Sunny,2011,Cancer,Chronic Illnesses & Conditions,1970s South Korea,,South Korea,36.728212,-120.666589
1451,Sunny,2011,Cancer,Chronic Illnesses & Conditions,1980s South Korea,,South Korea,36.7014631,-118.755997
1452,Angels Last Mission: Love,2019,Blindness,Physical Disabilities,Seoul,Seoul,South Korea,37.3543765,-122.051352
1452,Angels Last Mission: Love,2019,Blindness,Physical Disabilities,Gyeonggi Province,Gyeonggi,South Korea,36.57696,-118.07813
1453,My Lovely Liar,2023,Gastric Cancer,Chronic Illnesses & Conditions,,,,57.603803,-7.3473444
1454,Doom at Your Service,2021,Glioblastoma,Chronic Illnesses & Conditions,Seoul,,South Korea,57.2509322,-7.3355704
1454,Doom at Your Service,2021,Glioblastoma,Chronic Illnesses & Conditions,Jeju Island,Jeju-do,South Korea,57.7197869,-7.1730801
1455,Shiva Baby,2020,Mental Health Disabilities,Mental Health Disabilities,Flatbush,New York,United States,57.4464256,-7.338421
1455,Shiva Baby,2020,Mental Health Disabilities,Mental Health Disabilities,Brooklyn,New York,United States,57.4881997,-7.221983
1455,Shiva Baby,2020,Mental Health Disabilities,Mental Health Disabilities,New York City,New York,United States,51.5074456,-0.1277653
1455,Shiva Baby,2020,Mental Health Disabilities,Mental Health Disabilities,New York,New York,United States,51.5004089,-0.128135
1456,Rabid,1977,Physical Disabilities,Physical Disabilities,Montreal,Quebec,Canada,51.5635091,-1.7933058
1456,Rabid,1977,Physical Disabilities,Physical Disabilities,Quebec,Quebec,Canada,54.7023545,-3.2765753
1457,A Little Pond,2009,Crippled,Physical Disabilities,South Korea,,South Korea,,
1458,Sekai Ninja Sen Jiraiya,1988,Missing Limb,Physical Disabilities,,,,51.5384287,-0.0999051
1459,She-Ra and the Princesses of Power,2018,"Light Hope, a female artificial intelligence, is portrayed as having a lack of emotional capacity, which can be interpreted as a form of neurodiversity.",Neurological Disabilities,,,,,
1460,Oedipus Rex,1957,Blindness,Physical Disabilities,Stratford-upon-Avon,Warwickshire,United Kingdom,50.3395984,-4.7893307
1461,Edipo Re,1967,Blindness,Physical Disabilities,Bologna,Emilia-Romagna,Italy,50.4433489,-4.6246566
1462,Funeral Parade of Roses,1969,Transgender Identity,Mental Health Disabilities,Tokyo,,Japan,50.3595613,-4.4563912
1462,Funeral Parade of Roses,1969,Transgender Identity,Mental Health Disabilities,Japan,,Japan,50.3317059,-4.5207134
1463,Find Me in Your Memory,2020,Hyperthymesia and Amnesia,Cognitive & Intellectual Disabilities,Seoul,Seoul,South Korea,50.9280445,6.9281305
1464,Life Alert,,Age-related disabilities,Chronic Illnesses & Conditions,Atlanta,Georgia,United States,,
1464,Life Alert,,Age-related disabilities,Chronic Illnesses & Conditions,Georgia,Georgia,United States,33.6874388,-80.4363743
1464,Life Alert,,Age-related disabilities,Chronic Illnesses & Conditions,USA,,United States,37.8673466,-122.3008372
1465,Eating,,Retinitis Pigmentosa,Physical Disabilities,Taipei City,Taipei,Taiwan,34.625739,-118.0826393
1465,Eating,,Retinitis Pigmentosa,Physical Disabilities,Taiwan,New York,Taiwan,36.728212,-120.666589
1466,Cyborg Foundation,2013,Achromatopsia (color blindness),Physical Disabilities,,,,36.7014631,-118.755997
1467,Adam Greens Aladdin,2015,Achromatopsia (color blindness),Physical Disabilities,,,,37.3543765,-122.051352
1468,Nicholas and Alexandra,1971,Hemophilia,Chronic Illnesses & Conditions,Madrid,Comunidad de Madrid,Spain,37.776547,-122.3948371
1468,Nicholas and Alexandra,1971,Hemophilia,Chronic Illnesses & Conditions,Aranjuez,Comunidad de Madrid,Spain,36.0980405,-112.0962787
1468,Nicholas and Alexandra,1971,Hemophilia,Chronic Illnesses & Conditions,Castell-Platja d'Aro,Girona,Spain,36.18655,-112.18525
1468,Nicholas and Alexandra,1971,Hemophilia,Chronic Illnesses & Conditions,Yugoslavia,,Yugoslavia,34.395342,-111.763275
1469,Aliens,1986,Cybernetic Enhancement,Physical Disabilities,Acton,England,United Kingdom,32.2356928,-110.951744
1469,Aliens,1986,Cybernetic Enhancement,Physical Disabilities,London,England,United Kingdom,14.693425,-17.447938
1469,Aliens,1986,Cybernetic Enhancement,Physical Disabilities,England,England,United Kingdom,38.8939168,-77.0426534
1469,Aliens,1986,Cybernetic Enhancement,Physical Disabilities,Iver Heath,Buckinghamshire,United Kingdom,22.2793278,114.1628131
1469,Aliens,1986,Cybernetic Enhancement,Physical Disabilities,Buckinghamshire,Buckinghamshire,United Kingdom,22.2965739,114.1729841
1470,A.I. Artificial Intelligence,2001,Artificial Intelligence,Cognitive & Intellectual Disabilities,Gresham,Oregon,United States,29.1604466,120.2827838
1470,A.I. Artificial Intelligence,2001,Artificial Intelligence,Cognitive & Intellectual Disabilities,Oregon,Oregon,United States,38.4916812,106.1686188
1470,A.I. Artificial Intelligence,2001,Artificial Intelligence,Cognitive & Intellectual Disabilities,Guerneville,California,United States,41.5,85.5
1470,A.I. Artificial Intelligence,2001,Artificial Intelligence,Cognitive & Intellectual Disabilities,California,California,United States,34.7475076,113.6536663
1470,A.I. Artificial Intelligence,2001,Artificial Intelligence,Cognitive & Intellectual Disabilities,Long Beach,California,United States,29.15698,120.31478
1470,A.I. Artificial Intelligence,2001,Artificial Intelligence,Cognitive & Intellectual Disabilities,Burbank,California,United States,29.26778,120.22528
1471,Ex Machina,2014,Artificial Intelligence,Cognitive & Intellectual Disabilities,Valldalen,,Norway,40.21612,116.23471
1471,Ex Machina,2014,Artificial Intelligence,Cognitive & Intellectual Disabilities,Alstad,,Norway,39.9057136,116.3912972
1471,Ex Machina,2014,Artificial Intelligence,Cognitive & Intellectual Disabilities,Norway,,Norway,38.8939168,-77.0426534
1472,"That Winter, the Wind Blows",2013,Blindness,Physical Disabilities,Icheon,Gyeonggi,South Korea,31.2323437,121.4691024
1472,"That Winter, the Wind Blows",2013,Blindness,Physical Disabilities,Yongin,Gyeonggi,South Korea,38.8939168,-77.0426534
1472,"That Winter, the Wind Blows",2013,Blindness,Physical Disabilities,Gangwon Province,Gangwon,South Korea,38.8939168,-77.0426534
1472,"That Winter, the Wind Blows",2013,Blindness,Physical Disabilities,Seoul,Seoul,South Korea,34.0278787,-118.3888493
1473,Man from the Equator,2012,Blindness,Physical Disabilities,South Korea,,South Korea,34.625739,-118.0826393
1473,Man from the Equator,2012,Blindness,Physical Disabilities,Phuket,Phuket Province,Thailand,36.728212,-120.666589
1474,A Werewolf Boy,2012,Werewolf,Fictional Disabilities,Jeju,Jeju-do,South Korea,36.7014631,-118.755997
